id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,start_datetime_ist,effective_end_datetime,duration_minutes,reason
FKID002939,unplanned,12.9391583,77.5800661,0.0,0.0,"RV Road, Parasmani Regency, Block 2, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",,tree_fall,False,2024-03-07 08:38:27.649000+00:00,,resolved,yes,2024-03-09 07:28:13.447793+00,,,tree falling at [LOCATION] sir. no vehicle damaged sir. traffic one side moving sir..,,,Non-corridor,Low,,,,2024-03-07 08:42:44.091002+00,,1,FKUSR00676,FKUSR00001,,,,Basavanagudi,,FKKG000660,"RV Road, Parasmani Regency, Block 2, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",12.9391583,77.5800661,,,FKUSR00313,2024-03-09 07:28:13.447034+00:00,,,,2024-03-07 14:08:27.649000+05:30,2024-03-09 07:28:13.447034+00:00,2809.7633005666667,Unplanned duration exceeds 24 hours (2809.76 mins)
FKID002961,unplanned,13.0008955,77.6813134,0.0,0.0,"Whitefield Road, ITI Data Center, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",,water_logging,False,2024-03-07 11:27:35.202000+00:00,,closed,yes,2024-03-14 05:50:05.500013+00,,,lorry undarpass woter logging contact no [PHONE],,,ORR East 2,High,,,,2024-03-07 11:28:23.851254+00,,1,FKUSR00011,FKUSR00001,,,,K.R. Pura,,FKKG000007,,,,FKUSR00011,2024-03-14 05:50:05.499318+00:00,,,,,,2024-03-07 16:57:35.202000+05:30,2024-03-14 05:50:05.499318+00:00,9742.5049553,Unplanned duration exceeds 24 hours (9742.50 mins)
FKID002986,unplanned,12.9627818,77.6283423,0.0,0.0,"Old Airport Road, Golden Jubilee Complex, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",,pot_holes,False,2024-03-26 00:23:50.487000+00:00,,closed,yes,2024-03-29 06:58:10.398157+00,,,,,,Non-corridor,Low,,,,2024-03-26 00:24:22.57879+00,,1,FKUSR00219,FKUSR00001,,,,Halasur,,FKKG000211,,,,FKUSR00219,2024-03-29 06:58:10.397487+00:00,,,,,,2024-03-26 05:53:50.487000+05:30,2024-03-29 06:58:10.397487+00:00,4714.33184145,Unplanned duration exceeds 24 hours (4714.33 mins)
FKID002987,unplanned,12.9379245,77.7464862,0.0,0.0,"Varthur Main Road, Dr BR Ambedkar Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",,construction,False,2024-03-26 03:11:09.499000+00:00,,closed,yes,2024-03-28 03:57:44.014842+00,,,varthu ps towards varthur kodi sir,,,Non-corridor,Low,,,,2024-03-26 03:11:52.631731+00,,1,FKUSR01015,FKUSR00001,,,,Whitefield,,FKKG000983,,,,FKUSR01015,2024-03-28 03:57:44.014363+00:00,,,,,,2024-03-26 08:41:09.499000+05:30,2024-03-28 03:57:44.014363+00:00,2926.57525605,Unplanned duration exceeds 24 hours (2926.58 mins)
FKID002991,unplanned,13.0041957,77.7569011,0.0,0.0,"Bhattarahalli Road, Wynn Gate, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",,construction,False,2024-03-26 04:39:18.421000+00:00,,closed,yes,2024-03-29 18:28:40.874759+00,,,BWSSB Work slow moving traffic kadugodi flyover towards Seegehalli,,,Non-corridor,Low,,,,2024-03-26 04:41:10.463563+00,,1,FKUSR00281,FKUSR00001,,,,Mahadevapura,,FKKG000273,,,,FKUSR00281,2024-03-29 18:28:40.874257+00:00,,,,,,2024-03-26 10:09:18.421000+05:30,2024-03-29 18:28:40.874257+00:00,5149.374220950001,Unplanned duration exceeds 24 hours (5149.37 mins)
FKID003007,unplanned,12.9832737,77.5953281,0.0,0.0,"Infantry Road, Income Tax Colony, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,water_logging,False,2024-01-06 03:32:35.587000+00:00,,closed,yes,2024-03-26 04:55:04.483716+00,,,Near Coffe board jn .water logging clearing bwssb .infentry road trafic slow movement sir,,,CBD 2,High,,,,2024-01-06 03:35:56.789948+00,,1,FKUSR01218,FKUSR00001,,,,Cubbon Park,,FKKG001178,,,,FKUSR01218,2024-03-26 04:55:04.483151+00:00,,,Bengaluru Central Corporation,Central Zone 2,CoffeeBoardJunc,2024-01-06 09:02:35.587000+05:30,2024-03-26 04:55:04.483151+00:00,115282.48160251667,Unplanned duration exceeds 24 hours (115282.48 mins)
FKID003012,unplanned,12.9829821,77.6107336,0.0,0.0,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,water_logging,False,2024-03-26 04:52:37.513000+00:00,,closed,yes,2024-04-12 06:32:37.867987+00,,,ಕಾಮರಾಜ್ ರೋಡ್ ನಲ್ಲಿ  ವಾಟರ್ ಲಾಗಿಂಗ್ ಹಾಗಿದ್ದೂ   ವೆಹಿಕಲ್ ಮೂಮೆಂಟ್ ಸ್ಲೋ ಇದೆ ಸರ್,,,CBD 1,High,,,,2024-03-26 04:54:07.403642+00,,1,FKUSR00989,FKUSR00001,,,,Shivajinagar,,FKKG000962,,,,FKUSR00989,2024-04-12 06:32:37.867440+00:00,,,,,,2024-03-26 10:22:37.513000+05:30,2024-04-12 06:32:37.867440+00:00,24580.005907333332,Unplanned duration exceeds 24 hours (24580.01 mins)
FKID003014,unplanned,12.9987856,77.5839664,0.0,0.0,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",,water_logging,False,2024-03-26 04:56:59.818000+00:00,,closed,yes,2024-03-28 23:59:55.605689+00,,,rine,,,Bellary Road 1,High,,,,2024-03-26 04:58:53.355365+00,,1,FKUSR01030,FKUSR00001,,,,Sadashivanagar,,FKKG000998,,,,FKUSR01030,2024-03-28 23:59:55.605096+00:00,,,,,,2024-03-26 10:26:59.818000+05:30,2024-03-28 23:59:55.605096+00:00,4022.929784933333,Unplanned duration exceeds 24 hours (4022.93 mins)
FKID003015,unplanned,12.9830126,77.6108912,0.0,0.0,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,water_logging,False,2024-03-26 04:55:22.661000+00:00,,closed,yes,2024-04-12 06:32:32.971745+00,,,ವೀರ ಪಾಳ್ಯ ಸ್ಟ್ರೀಟ್ ನಲ್ಲಿ ವಾಟರ್ ಲೈನ್ ಆಗಿದ್ದು ವೆಹಿಕಲ್ ಮೊಮೆಂಟ್ ಸ್ಲೋ ಇದೆ ಸರ್,,,CBD 1,High,,,,2024-03-26 04:58:47.296495+00,,1,FKUSR00989,FKUSR00001,,,,Shivajinagar,,FKKG000962,,,,FKUSR00989,2024-04-12 06:32:32.971199+00:00,,,,,,2024-03-26 10:25:22.661000+05:30,2024-04-12 06:32:32.971199+00:00,24577.17183665,Unplanned duration exceeds 24 hours (24577.17 mins)
FKID003027,unplanned,12.9634044,77.567458,12.9634245,77.5675834,"Mysore Road, Giripuram, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)","BGS Flyover, Giripuram, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",water_logging,True,2024-03-26 05:15:48.808000+00:00,,closed,yes,2024-04-03 01:27:03.661324+00,,,,,,Mysore Road,High,,,,2024-03-26 05:17:02.981399+00,,1,FKUSR00065,FKUSR00001,,,,Chamarajpet,,FKKG000059,,,,FKUSR00065,2024-04-03 01:27:03.660617+00:00,,,,,,2024-03-26 10:45:48.808000+05:30,2024-04-03 01:27:03.660617+00:00,11291.247543616666,Unplanned duration exceeds 24 hours (11291.25 mins)
FKID003028,unplanned,12.9832125,77.5306249,0.0,0.0,"G Narayana Kumar Road, Asthagrama New Extension, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",,water_logging,False,2024-03-26 05:16:36.589000+00:00,,closed,yes,2024-04-03 04:09:18.519614+00,,,"water logging  is near dananjaya palace, kamakshipalya towards housing board, magadiroad, incoming side sir",,,Magadi Road,High,,,,2024-03-26 05:19:58.295342+00,,1,FKUSR00161,FKUSR00001,,,,Kamakshipalya,,FKKG000155,,,,FKUSR00161,2024-04-03 04:09:18.518870+00:00,,,,,,2024-03-26 10:46:36.589000+05:30,2024-04-03 04:09:18.518870+00:00,11452.698831166666,Unplanned duration exceeds 24 hours (11452.70 mins)
FKID003029,unplanned,13.0399769,77.6243276,13.0399994,77.6242384,"MBT Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)","Nagawara Main Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",pot_holes,True,2024-03-26 05:09:16.099000+00:00,,closed,yes,2024-04-05 08:36:29.002759+00,,,ಅದು ಮಳೆಯಿಂದಾಗಿ ಬಸ್ಸು ಟೈಯರ್ ಇಳಿದು ಹೋಗಿ ಬಸ್ಸು ರೋಡ್ ಮಿಡಲ್ ಅಲ್ಲಿ ಅಡ್ಡ ಆಗಿದೆ ಸರ್,,,Hennur Main Road,High,,,,2024-03-26 05:10:30.521419+00,,1,FKUSR00644,FKUSR00001,,,,K.G. Halli,,FKKG000629,,,,FKUSR00644,2024-04-05 08:36:29.002227+00:00,,,,,,2024-03-26 10:39:16.099000+05:30,2024-04-05 08:36:29.002227+00:00,14607.215053783333,Unplanned duration exceeds 24 hours (14607.22 mins)
FKID003031,unplanned,13.0627643,77.6334517,0.0,0.0,"Thanisandra Main Road, King Space Meadows, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",,water_logging,False,2024-03-26 05:09:21.125000+00:00,,closed,yes,2024-04-10 06:57:45.929202+00,,,ನಂದಗೋಕುಲ ಕಲ್ಯಾಣ ಮಂಟಪ ತಣಿಸಂದ್ರ ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ ವಾಟರ್ ಲಾಗಿನ್ ಆಗಿದ್ದು [LOCATION] ನಿಧಾನಗತಿಯಲ್ಲಿ ಇದೆ ಸರ್,,,Hennur Main Road,High,,,,2024-03-26 05:11:12.891889+00,,1,FKUSR00589,FKUSR00001,,,,Hennuru,,FKKG000577,,,,FKUSR00589,2024-04-10 06:57:45.928648+00:00,,,,,,2024-03-26 10:39:21.125000+05:30,2024-04-10 06:57:45.928648+00:00,21708.41339413333,Unplanned duration exceeds 24 hours (21708.41 mins)
FKID003039,unplanned,13.0045716,77.5607559,0.0,0.0,"21st Main Road, Block B, Subramanya Nagar Stage 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,tree_fall,False,2024-03-26 05:52:51.002000+00:00,,closed,yes,2024-03-29 06:56:47.117922+00,,,tree fall,,,Non-corridor,Low,,,,2024-03-26 05:53:55.284095+00,,1,FKUSR00707,FKUSR00001,,,,Malleshwaram,,FKKG000691,,,,FKUSR00707,2024-03-29 06:56:47.117412+00:00,,,,,,2024-03-26 11:22:51.002000+05:30,2024-03-29 06:56:47.117412+00:00,4383.935256866666,Unplanned duration exceeds 24 hours (4383.94 mins)
FKID003040,unplanned,13.0927037,77.5972946,0.0,0.0,"Bellary Road, RMZ Galleria Residences, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,water_logging,False,2024-03-26 05:43:34.821000+00:00,,closed,yes,2024-04-05 08:07:37.436357+00,,,water login,,,Bellary Road 2,High,,,,2024-03-26 05:45:08.018279+00,,1,FKUSR01226,FKUSR00001,,,,Yelahanka,,FKKG001186,,,,FKUSR01226,2024-04-05 08:07:37.435611+00:00,,,,,,2024-03-26 11:13:34.821000+05:30,2024-04-05 08:07:37.435611+00:00,14544.043576850001,Unplanned duration exceeds 24 hours (14544.04 mins)
FKID003041,unplanned,12.9926313,77.5544413,0.0,0.0,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,tree_fall,False,2024-03-26 05:34:28.051000+00:00,,closed,yes,2024-04-09 21:02:55.63055+00,,,tree fall,,,Non-corridor,Low,,,,2024-03-26 05:35:34.508841+00,,1,FKUSR00278,FKUSR00001,,,,Rajajinagar,,FKKG000270,,,,FKUSR00278,2024-04-09 21:02:55.629924+00:00,,,,,,2024-03-26 11:04:28.051000+05:30,2024-04-09 21:02:55.629924+00:00,21088.459648733333,Unplanned duration exceeds 24 hours (21088.46 mins)
FKID003043,unplanned,13.1105663,77.5800726,0.0,0.0,"Doddaballapur Main Road, Puttenahalli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,water_logging,False,2024-03-26 05:54:31.447000+00:00,,closed,yes,2024-04-05 02:22:56.801136+00,,,Puttenahalli depo opposite towards  [LOCATION] traffic movement is slow sir.,,,Non-corridor,Low,,,,2024-03-26 05:57:01.502421+00,,1,FKUSR00299,FKUSR00001,,,,Yelahanka,,FKKG000291,,,,FKUSR00299,2024-04-05 02:22:56.800585+00:00,,,,,,2024-03-26 11:24:31.447000+05:30,2024-04-05 02:22:56.800585+00:00,14188.42255975,Unplanned duration exceeds 24 hours (14188.42 mins)
FKID003048,unplanned,13.040345,77.55721,0.0,0.0,"MS Ramaiah Road, Ex Chairman Colony, Gokula, Bengaluru, Karnataka. Pin-560054 (India)",,water_logging,False,2024-03-26 06:01:25.783000+00:00,,closed,yes,2024-03-28 05:42:12.366937+00,,,Watter logging sir traffic no problem sir,,,Non-corridor,Low,,,,2024-03-26 06:02:15.684822+00,,1,FKUSR00298,FKUSR00001,,,,Jalahalli,,FKKG000290,,,,FKUSR00298,2024-03-28 05:42:12.366355+00:00,,,,,,2024-03-26 11:31:25.783000+05:30,2024-03-28 05:42:12.366355+00:00,2860.77638925,Unplanned duration exceeds 24 hours (2860.78 mins)
FKID003050,unplanned,13.0419043,77.6226541,0.0,0.0,"4th Cross Road, SLV Spring Field Apartment, MSR North City, Nagavara, Bengaluru, Karnataka. Pin-560077 (India)",,water_logging,False,2024-03-26 06:09:10.690000+00:00,,closed,yes,2024-04-10 04:52:52.872205+00,,,[LOCATION] junction towards veerannapalya service road,,,Hennur Main Road,High,,,,2024-03-26 06:10:38.992465+00,,1,FKUSR00361,FKUSR00001,,,,Hennuru,,FKKG000353,,,,FKUSR00361,2024-04-10 04:52:52.871574+00:00,,,,,,2024-03-26 11:39:10.690000+05:30,2024-04-10 04:52:52.871574+00:00,21523.703026233336,Unplanned duration exceeds 24 hours (21523.70 mins)
FKID003051,unplanned,13.0962749,77.5952301,0.0,0.0,"BB Road, Yelahanka Circle, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,water_logging,False,2024-03-26 05:57:13.210000+00:00,,closed,yes,2024-04-10 07:35:11.094975+00,,,water loging at railway under pass near yalahanka circle.,,,Bellary Road 2,High,,,,2024-03-26 05:58:38.978127+00,,1,FKUSR00269,FKUSR00001,,,,Yelahanka,,FKKG000261,,,,FKUSR00269,2024-04-10 07:35:11.094259+00:00,,,,,,2024-03-26 11:27:13.210000+05:30,2024-04-10 07:35:11.094259+00:00,21697.96473765,Unplanned duration exceeds 24 hours (21697.96 mins)
FKID003062,unplanned,12.936178,77.7079737,0.0,0.0,"27th Cross Road, Vandana Tejyesh, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",,water_logging,False,2024-03-26 06:56:35.043000+00:00,,closed,yes,2024-04-10 08:02:36.303037+00,,,water logging,,,Non-corridor,Low,,,,2024-03-26 06:57:42.933228+00,,1,FKUSR01229,FKUSR00001,,,,Whitefield,,FKKG001189,,,,FKUSR01229,2024-04-10 08:02:36.302556+00:00,,,,,,2024-03-26 12:26:35.043000+05:30,2024-04-10 08:02:36.302556+00:00,21666.0209926,Unplanned duration exceeds 24 hours (21666.02 mins)
FKID003064,unplanned,12.9833208,77.5488038,0.0,0.0,"Pramukh Swami Maharaj Road, Industrial Town, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,road_conditions,False,2024-03-26 07:23:24.676000+00:00,,closed,yes,2024-04-13 03:12:36.553585+00,,,Due to starting problem BMTC Bus off-road near WOC service road traffic flowing normal sir,,,West of Chord Road,High,,,,2024-03-26 07:25:04.976118+00,,1,FKUSR00321,FKUSR00001,,,,Magadi Road,,FKKG000313,,,,FKUSR00321,2024-04-13 03:12:36.553043+00:00,,,,,,2024-03-26 12:53:24.676000+05:30,2024-04-13 03:12:36.553043+00:00,25669.197950716665,Unplanned duration exceeds 24 hours (25669.20 mins)
FKID003070,unplanned,13.04331,77.561475,0.0,0.0,"Padmasri CK Venkata Ramaiah Road, Kuvempu Circle, Gokula, Bengaluru, Karnataka. Pin-560054 (India)",,water_logging,False,2024-03-26 07:11:35.133000+00:00,,closed,yes,2024-03-28 05:41:59.046932+00,,,traffic no problem sir,,,ORR North 2,High,,,,2024-03-26 07:11:55.664597+00,,1,FKUSR00298,FKUSR00001,,,,Jalahalli,,FKKG000290,,,,FKUSR00298,2024-03-28 05:41:59.046144+00:00,,,,,,2024-03-26 12:41:35.133000+05:30,2024-03-28 05:41:59.046144+00:00,2790.3985524,Unplanned duration exceeds 24 hours (2790.40 mins)
FKID003073,unplanned,13.0098341,77.5837043,0.0,0.0,"Sri Ramana Maharshi Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,others,False,2024-03-26 20:15:39.268000+00:00,,closed,yes,2024-03-30 04:52:48.134231+00,,,this vehicle off roaded due weal puncher,,,Bellary Road 1,High,,,,2024-03-26 20:22:34.16187+00,,1,FKUSR01133,FKUSR00001,,,,Sadashivanagar,,FKKG001094,,,,FKUSR01133,2024-03-30 04:52:48.133677+00:00,,,,,,2024-03-27 01:45:39.268000+05:30,2024-03-30 04:52:48.133677+00:00,4837.147761283334,Unplanned duration exceeds 24 hours (4837.15 mins)
FKID003103,unplanned,12.95339338,77.71756492,0.0,0.0,"Vibgyor High School Road, Shri Ram Samruddhi, Green Garden Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",,pot_holes,False,2024-02-05 20:45:04.275000+00:00,,closed,yes,2024-03-27 01:35:39.763368+00,,,Vibgyor road,,,,High,,,,2024-02-05 20:45:24.611048+00,,1,FKUSR00697,FKUSR00001,,,,Whitefield,,FKKG000681,,,,FKUSR00697,2024-03-27 01:35:39.762572+00:00,,,,,,2024-02-06 02:15:04.275000+05:30,2024-03-27 01:35:39.762572+00:00,72290.59145953335,Unplanned duration exceeds 24 hours (72290.59 mins)
FKID003130,planned,12.97326156,77.57768172,12.97193306,77.58057359,"Hospital Road, Balepet, Chikkapete, Chickpete, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560053, India","Hospital Road, Balepet, Chikkapete, Chickpete, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560053, India",construction,True,,2024-03-27 11:35:46+00:00,closed,yes,2024-03-27 11:35:48.055793+00,,,Hospital road white tapping,,,Non-corridor,Low,,,,2024-02-15 00:35:41.047707+00,"[[12.973261563229812,77.57768171615936],[12.973324326984146,77.57767098566218],[12.973146496305754,77.5780519183123],[12.974135024053947,77.57849723394551],[12.974087951393136,77.57856698217721],[12.973130805357416,77.578121666544],[12.972973895819798,77.57848650344833],[12.973941503058047,77.5788835318442],[12.973894430360623,77.5789693758217],[12.97293728358013,77.57855088643143],[12.972785604243994,77.5789049928386],[12.973737521304782,77.57932348222884],[12.973690448568721,77.57941469145494],[12.97275945262498,77.5789747410703],[12.972267801675502,77.57998877305441],[12.971943520730125,77.58066479437713],[12.971849374570022,77.58062723763696],[12.97213181294344,77.58003169504313],[12.9724351723206,77.57938786521197],[12.972769913272908,77.5786850176463],[12.97307850218922,77.57793924809184],[12.973193569144751,77.57762806367343],[12.97325110260257,77.57771928037458],[12.971933060047439,77.58057358515104]]",1,FKUSR00009,FKUSR00009,,,,Upparpet,,,,,,,,,,,,,,2024-03-27 11:35:46+00:00,,Missing start_datetime
FKID003134,unplanned,12.9544642,77.7005552,0.0,0.0,"Marathahalli Underpass, MSR Tech Zone, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,pot_holes,False,2024-03-27 20:01:01.314000+00:00,,closed,yes,2024-03-28 20:45:09.031173+00,,,[PERSON] towards [LOCATION] middle potholes sir,,,Varthur Road,High,,,,2024-03-27 20:03:19.687836+00,,1,FKUSR00369,FKUSR00001,,,,HAL Old Airport,,FKKG000359,,,,FKUSR00369,2024-03-28 20:45:09.030560+00:00,,,,,,2024-03-28 01:31:01.314000+05:30,2024-03-28 20:45:09.030560+00:00,1484.1286093333333,Unplanned duration exceeds 24 hours (1484.13 mins)
FKID003146,unplanned,12.95798,77.5338267,0.0,0.0,"Chord Road, Attiguppe, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,others,False,2024-03-27 22:38:58.450000+00:00,,closed,yes,2024-04-06 23:08:36.506728+00,,,fraffic moment normal,,,West of Chord Road,High,,,,2024-03-27 22:39:34.782813+00,,1,FKUSR00057,FKUSR00001,,,,Byatarayanapura,,FKKG000051,,,,FKUSR00057,2024-04-06 23:08:36.506216+00:00,,,,,,2024-03-28 04:08:58.450000+05:30,2024-04-06 23:08:36.506216+00:00,14429.634270266666,Unplanned duration exceeds 24 hours (14429.63 mins)
FKID003194,unplanned,12.9692535,77.7011466,0.0,0.0,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-03-28 21:04:50.096000+00:00,,closed,yes,2024-04-20 00:21:57.76955+00,,,[LOCATION] work in progress sir,,,ORR East 2,High,,,,2024-03-28 21:05:39.902345+00,,1,FKUSR00400,FKUSR00001,,,,HAL Old Airport,,FKKG000390,,,,FKUSR00400,2024-04-20 00:21:57.769051+00:00,,,,,,2024-03-29 02:34:50.096000+05:30,2024-04-20 00:21:57.769051+00:00,31877.127884183334,Unplanned duration exceeds 24 hours (31877.13 mins)
FKID003226,unplanned,12.9726308,77.5947472,0.0,0.0,"Kasturba Road, Siddalingaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,pot_holes,False,2024-03-29 02:33:05.109000+00:00,,closed,yes,2024-04-07 03:02:59.994766+00,,,poth hole repair near [LOCATION] sir,,,Mysore Road,High,,,,2024-03-29 02:34:24.901941+00,,1,FKUSR01263,FKUSR00001,,,,Cubbon Park,,FKKG001223,,,,FKUSR01263,2024-04-07 03:02:59.994251+00:00,,,,,,2024-03-29 08:03:05.109000+05:30,2024-04-07 03:02:59.994251+00:00,12989.914754183334,Unplanned duration exceeds 24 hours (12989.91 mins)
FKID003235,unplanned,13.0197186,77.618829,13.019786,77.6188604,"2nd Main Road, Vinoba Nagar, Kadugondanahalli, Bengaluru, Karnataka. Pin-560045 (India)","Vinoba Nagar Main Road, Vinoba Nagar, Kadugondanahalli, Bengaluru, Karnataka. Pin-560045 (India)",tree_fall,True,2024-03-29 06:33:22.175000+00:00,,closed,yes,2024-04-02 05:29:44.166591+00,,,,,,Non-corridor,Low,,,,2024-03-29 06:34:26.569694+00,,1,FKUSR00036,FKUSR00001,,,,K.G. Halli,,FKKG000030,,,,FKUSR00036,2024-04-02 05:29:44.103698+00:00,,,,,,2024-03-29 12:03:22.175000+05:30,2024-04-02 05:29:44.103698+00:00,5696.365478299999,Unplanned duration exceeds 24 hours (5696.37 mins)
FKID003251,unplanned,12.9612667,77.63171,0.0,0.0,"Old Airport Road, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",,water_logging,False,2024-03-29 06:57:38.552000+00:00,,closed,yes,2024-03-30 22:54:41.115638+00,,,,,,Non-corridor,Low,,,,2024-03-29 06:57:58.04315+00,,1,FKUSR00219,FKUSR00001,,,,Halasur,,FKKG000211,,,,FKUSR00219,2024-03-30 22:54:41.115116+00:00,,,,,,2024-03-29 12:27:38.552000+05:30,2024-03-30 22:54:41.115116+00:00,2397.0427186,Unplanned duration exceeds 24 hours (2397.04 mins)
FKID003252,unplanned,12.9634616,77.5675385,12.9634596,77.5675307,"Mysore Road, Giripuram, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)","Mysore Road, Giripuram, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",water_logging,True,2024-03-29 06:59:48.235000+00:00,,closed,yes,2024-04-03 01:27:01.00879+00,,,water login,,,Mysore Road,High,,,,2024-03-29 07:00:26.93318+00,,1,FKUSR00065,FKUSR00001,,,,Chamarajpet,,FKKG000059,,,,FKUSR00065,2024-04-03 01:27:01.008087+00:00,,,,,,2024-03-29 12:29:48.235000+05:30,2024-04-03 01:27:01.008087+00:00,6867.212884783334,Unplanned duration exceeds 24 hours (6867.21 mins)
FKID003262,unplanned,12.999828,77.6868586,0.0,0.0,"Whitefield Road, Indian Oil Campus, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",,water_logging,False,2024-03-29 07:12:54.102000+00:00,,closed,yes,2024-04-03 06:44:37.400851+00,,,heavy rain,,,Non-corridor,Low,,,,2024-03-29 07:14:04.344871+00,,1,FKUSR01169,FKUSR00001,,,,Mahadevapura,,FKKG001129,,,,FKUSR01169,2024-04-03 06:44:37.400145+00:00,,,,,,2024-03-29 12:42:54.102000+05:30,2024-04-03 06:44:37.400145+00:00,7171.72163575,Unplanned duration exceeds 24 hours (7171.72 mins)
FKID003271,unplanned,12.96147,77.5842333,12.96147,77.5842333,"1st Cross Road, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)","1st Cross Road, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",tree_fall,True,2024-03-29 07:17:15.449000+00:00,,closed,no,2024-03-30 19:19:09.273522+00,,,[PERSON] to Poornima Junction,,,Mysore Road,High,,,,2024-03-29 07:18:08.741138+00,,1,FKUSR01273,FKUSR00001,,,,Halasuru Gate,,FKKG001233,,,,FKUSR01273,2024-03-30 19:19:09.273019+00:00,,,,,,2024-03-29 12:47:15.449000+05:30,2024-03-30 19:19:09.273019+00:00,2161.8970669833334,Unplanned duration exceeds 24 hours (2161.90 mins)
